,prod_id,ages,piece_count,set_name,prod_desc,prod_long_desc,theme_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
2467,71232,7-14,59,LEGO® DIMENSIONS™ Eris Fun Pack,blah,blahblah,DIMENSIONS™,CA,11.6922,4.0,4.0,Average,3.8,3.0
2468,71040,16+,4080,The Disney Castle,blah,blahblah,Disney™,CA,311.9922,171.0,4.5,Challenging,4.7,4.5
2469,71042,14+,2294,Silent Mary,blah,blahblah,Disney™,CA,194.99220000000003,52.0,3.3,Average,4.5,4.3
2470,41148,6-12,701,Elsa's Magical Ice Palace,blah,blahblah,Disney™,CA,77.9922,5.0,4.0,Average,4.0,3.8
2471,41154,6-12,585,Cinderella's Dream Castle,blah,blahblah,Disney™,CA,70.1922,3.0,4.3,Challenging,4.3,3.3
2472,41153,6-12,380,Ariel's Royal Celebration Boat,blah,blahblah,Disney™,CA,50.6922,3.0,4.3,Average,4.3,3.3
2473,41150,6-12,307,Moana’s Ocean Voyage,blah,blahblah,Disney™,CA,38.9922,3.0,4.7,Easy,4.7,4.7
2474,41146,6-12,350,Cinderella's Enchanted Evening,blah,blahblah,Disney™,CA,38.9922,4.0,4.3,Average,4.8,4.3
2475,41152,6-12,322,Sleeping Beauty's Fairytale Castle,blah,blahblah,Disney™,CA,38.9922,3.0,4.7,Easy,4.3,4.3
2476,10744,4-7,191,Thunder Hollow Crazy 8 Race,blah,blahblah,Juniors,CA,35.092200000000005,2.0,5.0,Average,5.0,4.5
2477,41145,5-12,222,Ariel and the Magical Spell,blah,blahblah,Disney™,CA,31.192200000000003,2.0,5.0,Average,5.0,4.5
2478,10743,4-7,116,Smokey's Garage,blah,blahblah,Juniors,CA,23.3922,2.0,5.0,Easy,4.5,5.0
2479,10736,4-7,94,Anna & Elsa's Frozen Playground,blah,blahblah,Juniors,CA,23.3922,3.0,4.7,Average,4.7,4.7
2480,41155,5-12,125,Elsa's Market Adventure,blah,blahblah,Disney™,CA,19.4922,,,nan,,
2481,10742,4-7,95,Willy's Butte Speed Training,blah,blahblah,Juniors,CA,19.4922,2.0,2.5,Easy,3.0,3.0
2482,41151,5-12,104,Mulan's Training Day,blah,blahblah,Disney™,CA,14.0322,1.0,5.0,Average,5.0,5.0
2483,10730,4-7,47,Lightning McQueen Speed Launcher,blah,blahblah,Juniors,CA,10.1322,8.0,3.9,Very Easy,4.0,3.9
2484,10733,4-7,62,Mater's Junkyard,blah,blahblah,Juniors,CA,10.1322,3.0,4.3,Easy,4.7,5.0
2485,10732,4-7,75,Guido and Luigi's Pit Stop,blah,blahblah,Juniors,CA,10.1322,1.0,5.0,nan,5.0,5.0
2486,10731,4-7,59,Cruz Ramirez Race Simulator,blah,blahblah,Juniors,CA,10.1322,3.0,4.3,Easy,5.0,4.3
2487,40307,6+,115,Castle Interior Kit,blah,blahblah,Disney™,CA,9.3522,1.0,4.0,Easy,5.0,4.0
2488,40388,6+,80,Mini-Doll Dress-Up Kit,blah,blahblah,Disney™,CA,9.3522,1.0,5.0,Easy,5.0,5.0
2489,41066,5-12,174,Anna & Kristoff’s Sleigh Adventure,blah,blahblah,Disney™,CA,31.192200000000003,11.0,4.3,Easy,4.0,3.8
2490,41149,5-12,205,Moana’s Island Adventure,blah,blahblah,Disney™,CA,23.3922,2.0,5.0,Challenging,4.5,4.5
2491,41142,5-12,186,Palace Pets Royal Castle,blah,blahblah,Disney™,CA,19.4922,1.0,5.0,Very Easy,5.0,5.0
2492,41147,5-12,153,Anna's Snow Adventure,blah,blahblah,Disney™,CA,19.4922,2.0,5.0,Easy,5.0,5.0
2493,41144,5-12,75,Petite's Royal Stable,blah,blahblah,Disney™,CA,10.1322,,,nan,,
2494,41143,5-12,61,Berry's Kitchen,blah,blahblah,Disney™,CA,6.2322000000000015,,,nan,,
2495,10880,2-5,22,T. rex Tower,blah,blahblah,DUPLO®,CA,31.192200000000003,,,nan,,
2496,10879,2-5,24,Gentle Giants Petting Zoo,blah,blahblah,DUPLO®,CA,19.4922,1.0,,nan,5.0,
2497,10508,2-5,134,Deluxe Train Set,blah,blahblah,DUPLO®,CA,101.39220000000002,22.0,4.6,Average,4.1,3.7
2498,10805,2-5,163,Around the World,blah,blahblah,DUPLO®,CA,101.39220000000002,8.0,4.9,Easy,5.0,4.8
2499,10840,2-5,106,Big Fair,blah,blahblah,DUPLO®,CA,77.9922,1.0,4.0,Easy,5.0,4.0
2500,10869,2-5,104,Farm Adventures,blah,blahblah,DUPLO®,CA,62.3922,,,nan,,
2501,10836,2-5,98,Town Square,blah,blahblah,DUPLO®,CA,58.4922,,,nan,,
2502,10864,2-5,71,Large Playground Brick Box,blah,blahblah,DUPLO®,CA,50.6922,,,nan,,
2503,10813,2-5,67,Big Construction Site,blah,blahblah,DUPLO®,CA,46.7922,1.0,5.0,Average,5.0,5.0
2504,10507,2-5,52,My First Train Set,blah,blahblah,DUPLO®,CA,38.9922,11.0,4.9,Easy,4.7,4.4
2505,10835,2-5,69,Family House,blah,blahblah,DUPLO®,CA,35.092200000000005,,,nan,,
2506,10844,2-5,70,Minnie Mouse Bow-tique,blah,blahblah,DUPLO®,CA,35.092200000000005,,,nan,,
2507,10841,2-5,61,Fun Family Fair,blah,blahblah,DUPLO®,CA,35.092200000000005,,,nan,,
2508,10846,2-5,28,Flo's Café,blah,blahblah,DUPLO®,CA,35.092200000000005,3.0,5.0,Easy,5.0,4.5
2509,10827,2-5,48,Mickey & Friends Beach House,blah,blahblah,DUPLO®,CA,35.092200000000005,3.0,5.0,Very Easy,5.0,5.0
2510,10876,2-5,38,Spider-Man & Hulk Adventures,blah,blahblah,DUPLO®,CA,31.192200000000003,,,nan,,
2511,10868,2-5,59,Farm Pony Stable,blah,blahblah,DUPLO®,CA,31.192200000000003,,,nan,,
2512,10865,1½-5,70,Fun Creations,blah,blahblah,DUPLO®,CA,31.192200000000003,,,nan,,
2513,10878,2-5,37,Rapunzel´s Tower,blah,blahblah,DUPLO®,CA,31.192200000000003,1.0,5.0,Very Easy,5.0,5.0
2514,10863,1½-3,34,My First Animal Brick Box,blah,blahblah,DUPLO®,CA,27.2922,,,nan,,
2515,10572,1½-5,65,LEGO® DUPLO® All-in-One-Box-of-Fun,blah,blahblah,DUPLO®,CA,27.2922,4.0,4.8,Very Easy,5.0,4.0
2516,10592,2-5,26,Fire Truck,blah,blahblah,DUPLO®,CA,23.3922,2.0,5.0,Very Easy,5.0,5.0
2517,10597,2-5,24,Mickey & Minnie Birthday Parade,blah,blahblah,DUPLO®,CA,23.3922,4.0,5.0,Easy,4.8,4.7
2518,10834,2-5,57,Pizzeria,blah,blahblah,DUPLO®,CA,23.3922,2.0,5.0,Average,5.0,5.0
2519,10823,2-5,28,Batwing Adventure,blah,blahblah,DUPLO®,CA,23.3922,3.0,4.3,Average,4.3,3.3
2520,10857,2-5,31,Piston Cup Race,blah,blahblah,DUPLO®,CA,23.3922,1.0,5.0,Easy,5.0,4.0
2521,10837,2-5,45,Santa's Winter Holiday,blah,blahblah,DUPLO®,CA,23.3922,5.0,4.5,Easy,4.2,3.8
2522,10871,2-5,29,Airport,blah,blahblah,DUPLO®,CA,23.3922,,,nan,,
2523,10847,1½-3,23,Number Train,blah,blahblah,DUPLO®,CA,19.4922,5.0,5.0,Easy,5.0,4.8
2524,10812,2-5,26,Truck & Tracked Excavator,blah,blahblah,DUPLO®,CA,19.4922,2.0,5.0,Average,5.0,5.0
2525,10816,1½-5,36,My First Cars and Trucks,blah,blahblah,DUPLO®,CA,19.4922,6.0,4.8,Easy,5.0,4.7
2526,10867,2-5,26,Farmers' Market,blah,blahblah,DUPLO®,CA,19.4922,,,nan,,
2527,10845,1½-3,24,My First Carousel,blah,blahblah,DUPLO®,CA,19.4922,6.0,2.2,Average,2.2,3.2
2528,10856,2-5,23,Mater´s Shed,blah,blahblah,DUPLO®,CA,19.4922,1.0,5.0,Easy,5.0,5.0
2529,10839,2-5,32,Shooting Gallery,blah,blahblah,DUPLO®,CA,19.4922,,,nan,,
2530,10877,2-5,19,Belle´s Tea Party,blah,blahblah,DUPLO®,CA,19.4922,1.0,3.0,nan,4.0,4.0
2531,10861,1½-3,28,My First Emotions,blah,blahblah,DUPLO®,CA,19.4922,,,nan,,
2532,10833,2-5,39,Preschool,blah,blahblah,DUPLO®,CA,15.5922,2.0,5.0,Average,5.0,5.0
2533,2304,1½-5,1,LEGO® DUPLO® Green Baseplate,blah,blahblah,DUPLO®,CA,15.5922,15.0,4.4,Easy,4.0,3.3
2534,10862,1½-3,41,My First Celebration,blah,blahblah,DUPLO®,CA,14.8122,,,nan,,
2535,10843,2-5,15,Mickey Racer,blah,blahblah,DUPLO®,CA,14.0322,,,nan,,
2536,10832,2-5,19,Birthday Picnic,blah,blahblah,DUPLO®,CA,14.0322,,,nan,,
2537,10809,2-5,15,Police Patrol,blah,blahblah,DUPLO®,CA,14.0322,1.0,3.0,Easy,4.0,3.0
2538,10870,2-5,16,Farm Animals,blah,blahblah,DUPLO®,CA,10.1322,,,nan,,
2539,10838,2-5,15,Family Pets,blah,blahblah,DUPLO®,CA,10.1322,2.0,5.0,Very Easy,5.0,5.0
2540,10858,1½-3,18,My First Puzzle Pets,blah,blahblah,DUPLO®,CA,10.1322,,,nan,,
2541,10851,1½-3,6,My First Bus,blah,blahblah,DUPLO®,CA,3.8922,,,nan,,
2542,10859,1½-3,6,My First Ladybug,blah,blahblah,DUPLO®,CA,3.8922,,,nan,,
2543,10860,1½-3,6,My First Race Car,blah,blahblah,DUPLO®,CA,3.8922,,,nan,,
2544,10608,2-5,28,Spider-Man Spider Truck Adventure,blah,blahblah,DUPLO®,CA,23.3922,1.0,5.0,Average,5.0,5.0
2545,10607,2-5,13,Spider-Man Web-Bike Workshop,blah,blahblah,DUPLO®,CA,11.6922,3.0,3.0,Easy,3.7,2.5
2546,10820,2-5,110,LEGO® DUPLO® Creative Building Basket,blah,blahblah,DUPLO®,CA,58.4922,2.0,3.0,Very Easy,3.5,4.0
2547,10804,2-5,86,Jungle,blah,blahblah,DUPLO®,CA,50.6922,2.0,4.5,Easy,4.5,4.0
2548,10855,2-5,56,Cinderella´s Magical Castle,blah,blahblah,DUPLO®,CA,31.192200000000003,,,nan,,
2549,10822,2-5,30,Sofia the First Magical Carriage,blah,blahblah,DUPLO®,CA,31.192200000000003,2.0,5.0,Very Easy,5.0,4.5
2550,10817,1½-5,70,LEGO® DUPLO® Creative Chest,blah,blahblah,DUPLO®,CA,31.192200000000003,,,nan,,
2551,10606,2-5,39,Doc McStuffins™ Backyard Clinic,blah,blahblah,DUPLO®,CA,27.2922,,,nan,,
2552,10828,2-5,30,Doc McStuffins´ Pet Vet Care,blah,blahblah,DUPLO®,CA,23.3922,,,nan,,
2553,10590,2-5,29,Airport,blah,blahblah,DUPLO®,CA,19.4922,3.0,5.0,Easy,5.0,4.7
2554,10818,1½-5,29,My First Truck,blah,blahblah,DUPLO®,CA,15.5922,,,nan,,
2555,10616,1½-5,25,My First Playhouse,blah,blahblah,DUPLO®,CA,15.5922,3.0,4.7,Easy,5.0,4.7
2556,10615,1½-5,12,My First Tractor,blah,blahblah,DUPLO®,CA,11.6922,3.0,5.0,Very Easy,5.0,4.7
2557,10801,2-5,13,Baby Animals,blah,blahblah,DUPLO®,CA,10.1322,4.0,4.3,Easy,5.0,4.3
2558,10808,2-5,13,Little Plane,blah,blahblah,DUPLO®,CA,10.1322,1.0,5.0,Very Easy,5.0,5.0
2559,10831,1½-5,19,My First Caterpillar,blah,blahblah,DUPLO®,CA,10.1322,,,nan,,
2560,10849,1½-3,10,My First Plane,blah,blahblah,DUPLO®,CA,3.8922,,,nan,,
2561,10852,1½-3,7,My First Bird,blah,blahblah,DUPLO®,CA,3.8922,2.0,4.5,Very Easy,5.0,5.0
2562,10850,1½-3,8,My First Cakes,blah,blahblah,DUPLO®,CA,3.8922,2.0,4.5,Easy,5.0,5.0
2563,41188,8-12,695,Breakout from the Goblin King's Fortress,blah,blahblah,Elves,CA,70.1922,1.0,,nan,5.0,
2564,41194,9-12,646,Noctura's Tower & the Earth Fox Rescue,blah,blahblah,Elves,CA,62.3922,2.0,5.0,nan,4.5,3.0
2565,41187,8-12,460,Rosalyn's Healing Hideout,blah,blahblah,Elves,CA,50.6922,6.0,4.5,Average,4.3,4.2
2566,41193,8-12,451,Aira & the Song of the Wind Dragon,blah,blahblah,Elves,CA,38.9922,2.0,4.5,Average,5.0,4.5
2567,41183,8-12,339,The Goblin King's Evil Dragon,blah,blahblah,Elves,CA,31.192200000000003,8.0,4.3,Average,4.3,4.4
2568,41192,8-12,360,Azari & the Fire Lion Capture,blah,blahblah,Elves,CA,31.192200000000003,2.0,4.0,Average,4.0,3.5
2569,41191,7-12,205,Naida & the Water Turtle Ambush,blah,blahblah,Elves,CA,19.4922,2.0,5.0,Average,5.0,5.0
2570,41186,7-12,145,Azari & the Goblin Forest Escape,blah,blahblah,Elves,CA,19.4922,2.0,5.0,Average,5.0,3.5
2571,41190,7-12,149,Emily Jones & the Eagle Getaway,blah,blahblah,Elves,CA,14.8122,2.0,5.0,Easy,5.0,5.0
2572,41185,7-12,637,Magic Rescue from the Goblin Village,blah,blahblah,Elves,CA,58.4922,3.0,5.0,Average,5.0,4.5
2573,41181,7-12,67,Naida's Gondola & the Goblin Thief,blah,blahblah,Elves,CA,10.1322,3.0,5.0,Easy,5.0,5.0
2574,41182,7-12,226,The Capture of Sophie Jones,blah,blahblah,Elves,CA,19.4922,4.0,5.0,Average,4.5,5.0
2575,41318,7-12,871,Heartlake Hospital,blah,blahblah,Friends,CA,85.7922,4.0,5.0,Average,4.8,4.0
2576,41317,7-12,603,Sunshine Catamaran,blah,blahblah,Friends,CA,70.1922,2.0,5.0,Challenging,4.5,5.0
2577,41314,6-12,622,Stephanie's House,blah,blahblah,Friends,CA,70.1922,8.0,4.6,Average,4.1,3.3
2578,41340,6-12,722,Friendship House,blah,blahblah,Friends,CA,70.1922,7.0,4.6,Average,4.1,4.0
2579,41324,8-12,585,Snow Resort Ski Lift,blah,blahblah,Friends,CA,58.4922,3.0,3.3,Average,3.7,3.7
2580,41339,7-12,488,Mia's Camper Van,blah,blahblah,Friends,CA,54.5922,,,nan,,
2581,41313,6-12,589,Heartlake Summer Pool,blah,blahblah,Friends,CA,46.7922,6.0,4.8,Easy,4.5,4.0
2582,41338,6-12,460,Stephanie's Sports Arena,blah,blahblah,Friends,CA,38.9922,1.0,4.0,Average,4.0,1.0
2583,41323,7-12,402,Snow Resort Chalet,blah,blahblah,Friends,CA,38.9922,4.0,5.0,Average,5.0,4.5
2584,41320,6-12,370,Heartlake Frozen Yogurt Shop,blah,blahblah,Friends,CA,38.9922,,,nan,,
2585,41325,6-12,326,Heartlake City Playground,blah,blahblah,Friends,CA,38.9922,3.0,4.0,Challenging,3.7,3.0
2586,41335,6-12,351,Mia's Tree House,blah,blahblah,Friends,CA,31.192200000000003,2.0,5.0,Challenging,5.0,5.0
2587,41336,6-12,378,Emma's Art Café,blah,blahblah,Friends,CA,31.192200000000003,3.0,4.7,Average,2.7,3.3
2588,41322,6-12,307,Snow Resort Ice Rink,blah,blahblah,Friends,CA,31.192200000000003,2.0,5.0,Average,4.5,4.5
2589,41316,6-12,309,Andrea's Speedboat Transporter,blah,blahblah,Friends,CA,31.192200000000003,1.0,5.0,Easy,5.0,5.0
2590,41319,6-12,246,Snow Resort Hot Chocolate Van,blah,blahblah,Friends,CA,23.3922,3.0,5.0,Easy,4.0,4.0
2591,41334,6-12,229,Andrea's Park Performance,blah,blahblah,Friends,CA,23.3922,1.0,5.0,Average,5.0,5.0
2592,41311,6-12,289,Heartlake Pizzeria,blah,blahblah,Friends,CA,23.3922,7.0,3.8,Easy,4.1,3.7
2593,41333,6-12,223,Olivia's Mission Vehicle,blah,blahblah,Friends,CA,19.4922,1.0,5.0,nan,5.0,5.0
2594,41332,6-12,210,Emma's Art Stand,blah,blahblah,Friends,CA,19.4922,,,nan,,
2595,10749,4-7,115,Mia's Organic Food Market,blah,blahblah,Juniors,CA,19.4922,,,nan,,
2596,41315,6-12,186,Heartlake Surf Shop,blah,blahblah,Friends,CA,19.4922,4.0,5.0,Easy,4.5,4.8
2597,41330,6-12,119,Stephanie's Soccer Practice,blah,blahblah,Friends,CA,14.8122,,,nan,,
2598,41329,6-12,163,Olivia's Deluxe Bedroom,blah,blahblah,Friends,CA,14.8122,1.0,5.0,Easy,4.0,2.0
2599,10748,4-7,67,Emma's Pet Party,blah,blahblah,Juniors,CA,10.1322,2.0,5.0,Very Easy,5.0,4.0
2600,41328,6-12,95,Stephanie's Bedroom,blah,blahblah,Friends,CA,10.1322,2.0,4.5,Easy,5.0,5.0
2601,41327,6-12,86,Mia's Bedroom,blah,blahblah,Friends,CA,10.1322,3.0,2.3,Average,3.0,2.7
2602,40171,6+,249,LEGO® Friends Buildable Hedgehog Storage,blah,blahblah,Friends,CA,12.4722,2.0,5.0,Average,5.0,5.0
2603,41124,6-12,286,Heartlake Puppy Daycare,blah,blahblah,Friends,CA,31.192200000000003,5.0,5.0,Average,5.0,5.0
2604,41132,6-12,176,Heartlake Party Shop,blah,blahblah,Friends,CA,31.192200000000003,5.0,2.8,Easy,2.8,1.8
2605,41128,6-12,195,Amusement Park Space Ride,blah,blahblah,Friends,CA,19.4922,8.0,4.3,Average,4.5,4.5
2606,41303,5-12,62,Puppy Playground,blah,blahblah,Friends,CA,5.4522,1.0,5.0,nan,5.0,5.0
2607,41130,8-12,1124,Amusement Park Roller Coaster,blah,blahblah,Friends,CA,101.39220000000002,17.0,4.8,Average,4.8,4.5
2608,41134,7-12,774,Heartlake Performance School,blah,blahblah,Friends,CA,77.9922,5.0,3.8,Easy,2.8,2.4
2609,41126,6-12,575,Heartlake Riding Club,blah,blahblah,Friends,CA,58.4922,5.0,5.0,Average,5.0,5.0
2610,41312,6-12,328,Heartlake Sports Center,blah,blahblah,Friends,CA,35.092200000000005,3.0,4.5,Average,4.7,4.5
2611,41326,5-12,217,LEGO® Friends Advent Calendar,blah,blahblah,Friends,CA,31.192200000000003,18.0,2.7,Easy,2.6,2.6
2612,41300,5-12,185,Puppy Championship,blah,blahblah,Friends,CA,19.4922,,,nan,,
2613,41310,6-12,185,Heartlake Gift Delivery,blah,blahblah,Friends,CA,19.4922,1.0,4.0,Easy,4.0,5.0
2614,41301,5-12,145,Puppy Parade,blah,blahblah,Friends,CA,14.0322,1.0,4.0,nan,4.0,4.0
2615,41127,6-12,174,Amusement Park Arcade,blah,blahblah,Friends,CA,14.0322,6.0,3.8,Average,4.3,4.0
2616,41306,5-12,79,Mia's Beach Scooter,blah,blahblah,Friends,CA,10.1322,1.0,3.0,Easy,4.0,5.0
2617,41309,5-12,86,Andrea's Musical Duet,blah,blahblah,Friends,CA,10.1322,,,nan,,
2618,41123,5-12,77,Foal's Washing Station,blah,blahblah,Friends,CA,10.1322,2.0,4.5,Easy,5.0,4.5
2619,41302,5-12,45,Puppy Pampering,blah,blahblah,Friends,CA,5.4522,1.0,5.0,Easy,5.0,5.0
2620,75827,16+,4634,Firehouse Headquarters,blah,blahblah,Ghostbusters™,CA,311.9922,130.0,4.7,Challenging,4.8,4.7
2621,75828,8-14,556,Ecto-1 & 2,blah,blahblah,Ghostbusters™,CA,58.4922,24.0,4.6,Average,4.8,4.3
2622,21313,12+,962,Ship in a Bottle,blah,blahblah,Ideas,CA,70.1922,83.0,3.7,Average,4.5,4.2
2623,21314,10+,230,TRON: Legacy,blah,blahblah,Ideas,CA,35.092200000000005,30.0,4.1,Easy,4.4,3.7
2624,21310,12+,2049,Old Fishing Store,blah,blahblah,Ideas,CA,140.3922,79.0,4.8,Average,5.0,4.7
2625,21309,14+,1969,LEGO® NASA Apollo Saturn V,blah,blahblah,Ideas,CA,116.9922,367.0,4.6,Challenging,4.9,4.9
2626,21308,9+,496,Adventure Time™,blah,blahblah,Ideas,CA,50.6922,23.0,3.6,Easy,3.3,2.7
2627,21312,10+,231,Women of NASA,blah,blahblah,Ideas,CA,23.3922,33.0,4.4,Easy,4.6,4.5
2628,21307,12+,773,Caterham Seven 620R,blah,blahblah,Ideas,CA,77.9922,51.0,3.3,Average,4.1,4.0
2629,10758,4-7,150,T. rex Breakout,blah,blahblah,Juniors,CA,46.7922,,,nan,,
2630,10761,4-7,178,The Great Home Escape,blah,blahblah,Juniors,CA,31.192200000000003,,,nan,,
2631,10757,4-7,85,Raptor Rescue Truck,blah,blahblah,Juniors,CA,23.3922,,,nan,,
2632,10760,4-7,149,Underminer Bank Heist,blah,blahblah,Juniors,CA,23.3922,,,nan,,
2633,10756,4-7,84,Pteranodon Escape,blah,blahblah,Juniors,CA,19.4922,,,nan,,
2634,10759,4-7,95,Elastigirl's Rooftop Pursuit,blah,blahblah,Juniors,CA,19.4922,,,nan,,
2635,10745,5-8,266,Florida 500 Final Race,blah,blahblah,Juniors,CA,50.6922,1.0,5.0,Challenging,5.0,5.0
2636,10734,4-7,175,Demolition Site,blah,blahblah,Juniors,CA,31.192200000000003,2.0,5.0,nan,5.0,4.0
2637,10746,4-7,100,Mia's Farm Suitcase,blah,blahblah,Juniors,CA,19.4922,2.0,5.0,Easy,5.0,4.5
2638,10754,4-7,125,Spider-Man vs. Scorpion Street Showdown,blah,blahblah,Juniors,CA,19.4922,1.0,5.0,nan,4.0,4.0
2639,10739,4-7,108,Shark Attack,blah,blahblah,Juniors,CA,19.4922,2.0,4.5,Easy,4.5,4.0
2640,10740,4-7,110,Fire Patrol Suitcase,blah,blahblah,Juniors,CA,19.4922,1.0,,Easy,4.0,
2641,10755,4-7,131,Zane's Ninja Boat Pursuit,blah,blahblah,Juniors,CA,19.4922,,,nan,,
2642,10737,4-7,63,Batman™ vs. Mr. Freeze™,blah,blahblah,Juniors,CA,14.0322,2.0,4.0,Easy,4.5,4.0
2643,10738,4-7,67,Snow White's Forest Cottage,blah,blahblah,Juniors,CA,14.0322,2.0,5.0,Average,5.0,5.0
2644,10747,4-7,143,Andrea & Stephanie's Beach Holiday,blah,blahblah,Juniors,CA,31.192200000000003,1.0,5.0,Average,5.0,4.0
2645,10725,4-7,172,Lost Temple,blah,blahblah,Juniors,CA,31.192200000000003,1.0,4.0,Very Easy,4.0,4.0
2646,10687,4-7,137,Spider-Man™ Hideout,blah,blahblah,Juniors,CA,23.3922,5.0,4.4,Very Easy,4.2,3.8
2647,10735,4-7,90,Police Truck Chase,blah,blahblah,Juniors,CA,19.4922,3.0,5.0,Easy,5.0,4.7
2648,10722,4-7,92,Snake Showdown,blah,blahblah,Juniors,CA,14.0322,,,nan,,
2649,10726,4-7,58,Stephanie's Horse Carriage,blah,blahblah,Juniors,CA,12.4722,2.0,4.0,Very Easy,3.0,3.0
2650,10723,4-7,70,Ariel’s Dolphin Carriage,blah,blahblah,Juniors,CA,14.0322,1.0,5.0,Easy,5.0,5.0
2651,10720,4-7,63,Police Helicopter Chase,blah,blahblah,Juniors,CA,10.1322,,,nan,,
2652,75930,8-12,1019,Indoraptor Rampage at Lockwood Estate,blah,blahblah,Indoraptor Rampage at Lockwood Estate,CA,116.9922,2.0,5.0,Easy,5.0,4.0
2653,75929,7-12,577,Carnotaurus Gyrosphere Escape,blah,blahblah,Carnotaurus Gyrosphere Escape,CA,77.9922,1.0,,nan,5.0,
2654,75933,7-12,609,T. rex Transport,blah,blahblah,T. rex Transport,CA,70.1922,,,nan,,
2655,75931,7-12,289,Dilophosaurus Outpost Attack,blah,blahblah,Dilophosaurus Outpost Attack,CA,38.9922,1.0,3.0,Easy,4.0,3.0
2656,75928,7-12,397,Blue's Helicopter Pursuit,blah,blahblah,Blue's Helicopter Pursuit,CA,38.9922,,,nan,,
2657,75927,6-12,222,Stygimoloch Breakout,blah,blahblah,Stygimoloch Breakout,CA,31.192200000000003,2.0,4.5,Average,5.0,4.5
2658,75926,6-12,126,Pteranodon Chase,blah,blahblah,Pteranodon Chase,CA,19.4922,1.0,3.0,Easy,4.0,2.0
2659,75932,6-12,360,Jurassic Park Velociraptor Chase,blah,blahblah,Jurassic Park Velociraptor Chase,CA,38.9922,4.0,4.8,Average,5.0,4.3
2660,76105,14+,1363,The Hulkbuster: Ultron Edition,blah,blahblah,Marvel Super Heroes,CA,116.9922,52.0,3.2,Average,3.8,4.0
2661,76108,8-14,1004,Sanctum Sanctorum Showdown,blah,blahblah,Marvel Super Heroes,CA,101.39220000000002,7.0,4.8,Average,5.0,4.8
2662,76107,8-14,674,Thanos: Ultimate Battle,blah,blahblah,Marvel Super Heroes,CA,70.1922,17.0,4.9,Average,4.7,4.2
2663,76103,7-14,416,Corvus Glaive Thresher Attack,blah,blahblah,Marvel Super Heroes,CA,38.9922,3.0,3.7,Average,4.0,3.7
2664,76104,7-14,375,The Hulkbuster Smash-Up,blah,blahblah,Marvel Super Heroes,CA,31.192200000000003,13.0,4.7,Easy,4.8,4.7
2665,76102,6-12,223,Thor's Weapon Quest,blah,blahblah,Marvel Super Heroes,CA,19.4922,10.0,4.4,Easy,4.4,4.9
2666,76101,6-12,124,Outrider Dropship Attack,blah,blahblah,Marvel Super Heroes,CA,12.4722,13.0,4.2,Easy,4.8,4.8
2667,76088,7-14,492,Thor vs. Hulk: Arena Clash,blah,blahblah,Marvel Super Heroes,CA,58.4922,6.0,4.7,Average,4.3,4.0
2668,76078,7-14,375,Hulk vs. Red Hulk,blah,blahblah,Marvel Super Heroes,CA,54.5922,7.0,4.1,Easy,3.7,2.3
2669,76084,7-14,400,The Ultimate Battle for Asgard,blah,blahblah,Marvel Super Heroes,CA,50.6922,6.0,4.8,Easy,4.3,4.5
2670,76083,7-14,375,Beware the Vulture,blah,blahblah,Marvel Super Heroes,CA,38.9922,23.0,4.4,Average,4.6,3.9
2671,76100,7-14,358,Royal Talon Fighter Attack,blah,blahblah,Marvel Super Heroes,CA,31.192200000000003,7.0,4.7,Average,4.7,4.8
2672,76077,7-14,377,Iron Man: Detroit Steel Strikes,blah,blahblah,Marvel Super Heroes,CA,31.192200000000003,10.0,4.8,Easy,4.6,4.3
2673,76099,6-12,229,Rhino Face-Off by the Mine,blah,blahblah,Marvel Super Heroes,CA,19.4922,6.0,4.4,Easy,4.7,5.0
2674,76076,6-12,160,Captain America Jet Pursuit,blah,blahblah,Marvel Super Heroes,CA,19.4922,10.0,3.9,Easy,3.7,3.9
2675,76091,5-12,79,Mighty Micros: Thor vs. Loki,blah,blahblah,Marvel Super Heroes,CA,10.1322,2.0,3.5,Easy,3.5,3.0
2676,76090,5-12,86,Mighty Micros: Star-Lord vs. Nebula,blah,blahblah,Marvel Super Heroes,CA,10.1322,,,nan,,
2677,76089,5-12,89,Mighty Micros: Scarlet Spider vs. Sandman,blah,blahblah,Marvel Super Heroes,CA,10.1322,,,nan,,
2678,76071,5-12,79,Mighty Micros: Spider-Man vs. Scorpion,blah,blahblah,Marvel Super Heroes,CA,10.1322,1.0,5.0,Very Easy,4.0,5.0
2679,76080,7-14,323,Ayesha's Revenge,blah,blahblah,Marvel Super Heroes,CA,31.192200000000003,12.0,4.3,Average,4.8,4.3
2680,76067,6-12,330,Tanker Truck Takedown,blah,blahblah,Marvel Super Heroes,CA,31.192200000000003,14.0,4.7,Easy,4.8,4.6
2681,76060,7-14,358,Doctor Strange's Sanctum Sanctorum,blah,blahblah,Marvel Super Heroes,CA,31.192200000000003,15.0,3.8,Average,4.5,4.5
2682,76079,6-12,197,Ravager Attack,blah,blahblah,Marvel Super Heroes,CA,19.4922,9.0,4.3,Easy,4.4,4.8
2683,76029,6-12,92,Iron Man vs. Ultron,blah,blahblah,Marvel Super Heroes,CA,12.4722,25.0,4.2,Very Easy,4.5,4.4
